Fecha;Año;País;Distribuidor;Marca;Operador;Cantidad;Venta parcial 1;Venta parcial 2;Venta parcial 3;Venta promedio;Precio;Total;Columna1;Columna2;;País;Distribuidor;Marca;Operador;Cantidad;Venta parcial 1;Venta parcial 2;Venta parcial 3;Venta promedio;Precio;;;;Total;País;Distribuidor;Marca;Operador
31/12/2024;2024;Inglaterra;Metro;Samsung;Bitel;215;65;58;92;72; $ 17,00 ; $ 3.655,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
25/6/2024;2024;Portugal;Metro;Motorola;Movistar;108;7;87;14;36; $ 17,00 ; $ 1.836,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
5/8/2024;2024;Irlanda;Metro;Motorola;Entel;241;76;75;90;80; $ 17,00 ; $ 4.097,00 ; ????;||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
13/6/2024;2024;Chile;Metro;Apple;Claro;167;65;19;83;56; $ 17,00 ; $ 2.839,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
15/3/2025;2025;El Salvador;Metro;Huawei;Claro;145;76;53;16;48; $ 17,00 ; $ 2.465,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
26/5/2025;2025;Guatemala;Metro;Nokia;Claro;46;1;25;20;15; $ 17,00 ; $ 782,00 ; ?;|||;;;;;;;;;;;;;;;;;;;
21/9/2024;2024;Inglaterra;Metro;Huawei;Entel;98;46;35;17;33; $ 17,00 ; $ 1.666,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
10/6/2024;2024;Alemania;Metro;Samsung;Bitel;216;54;88;74;72; $ 17,00 ; $ 3.672,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
9/11/2024;2024;México;Metro;Huawei;Movistar;137;52;53;32;46; $ 17,00 ; $ 2.329,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
2/9/2024;2024;Estados Unidos;Metro;Motorola;Claro;119;39;29;51;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
25/11/2024;2024;El Salvador;Metro;Samsung;Tuenti;123;23;90;10;41; $ 17,00 ; $ 2.091,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
29/5/2025;2025;Paraguay;Metro;Apple;Claro;123;42;26;55;41; $ 17,00 ; $ 2.091,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
12/8/2024;2024;Uruguay;Oeschle;Samsung;Claro;73;22;7;44;24; $ 17,00 ; $ 1.241,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
6/11/2024;2024;Colombia;Oeschle;Nokia;Movistar;195;42;86;67;65; $ 17,00 ; $ 3.315,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
29/3/2025;2025;Chile;Oeschle;Samsung;Bitel;117;22;89;6;39; $ 17,00 ; $ 1.989,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
25/4/2025;2025;Inglaterra;Oeschle;Nokia;Claro;93;59;2;32;31; $ 17,00 ; $ 1.581,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
4/5/2025;2025;Francia;Oeschle;Apple;Bitel;120;49;47;24;40; $ 17,00 ; $ 2.040,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
13/9/2024;2024;Uruguay;Oeschle;Samsung;Entel;197;10;92;95;66; $ 17,00 ; $ 3.349,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
12/3/2025;2025;Colombia;Oeschle;Motorola;Claro;205;32;84;89;68; $ 17,00 ; $ 3.485,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
5/3/2025;2025;Brasil;Oeschle;Nokia;Claro;110;24;74;12;37; $ 17,00 ; $ 1.870,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
12/4/2025;2025;Irlanda;Oeschle;Samsung;Bitel;231;74;66;91;77; $ 17,00 ; $ 3.927,00 ; ????;|||||||||||||||||||;;;;;;;;;;;;;;;;;;;
20/8/2024;2024;Paraguay;Oeschle;Huawei;Tuenti;171;67;29;75;57; $ 17,00 ; $ 2.907,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
11/11/2024;2024;España;Oeschle;Apple;Entel;159;63;62;34;53; $ 17,00 ; $ 2.703,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
6/8/2024;2024;Portugal;Oeschle;Samsung;Entel;186;7;89;90;62; $ 17,00 ; $ 3.162,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
3/8/2024;2024;Estados Unidos;Oeschle;LG;Bitel;108;29;43;36;36; $ 17,00 ; $ 1.836,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
10/1/2025;2025;Perú;Oeschle;LG;Bitel;94;5;29;60;31; $ 17,00 ; $ 1.598,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
24/1/2025;2025;Inglaterra;Oeschle;Huawei;Movistar;104;5;29;70;35; $ 17,00 ; $ 1.768,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
4/11/2024;2024;México;Oeschle;Nokia;Tuenti;191;80;72;39;64; $ 17,00 ; $ 3.247,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
23/10/2024;2024;Chile;Oeschle;Motorola;Tuenti;160;5;80;75;53; $ 17,00 ; $ 2.720,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
21/8/2024;2024;Canadá;Oeschle;Samsung;Movistar;156;57;84;15;52; $ 17,00 ; $ 2.652,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
6/9/2024;2024;Dinamarca;Oeschle;Nokia;Bitel;53;8;14;31;18; $ 17,00 ; $ 901,00 ; ?;||||;;;;;;;;;;;;;;;;;;;
23/4/2025;2025;Suiza;Oeschle;LG;Entel;42;24;5;13;14; $ 17,00 ; $ 714,00 ; ?;|||;;;;;;;;;;;;;;;;;;;
21/8/2024;2024;Inglaterra;Oeschle;LG;Claro;124;64;22;38;41; $ 17,00 ; $ 2.108,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
24/12/2024;2024;Uruguay;Oeschle;Samsung;Movistar;139;73;45;21;46; $ 17,00 ; $ 2.363,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
16/7/2024;2024;Irlanda;Oeschle;Motorola;Claro;92;50;6;36;31; $ 17,00 ; $ 1.564,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
24/10/2024;2024;El Salvador;Oeschle;Nokia;Entel;196;75;47;74;65; $ 17,00 ; $ 3.332,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
9/2/2025;2025;Bolivia;Oeschle;Huawei;Movistar;136;24;87;25;45; $ 17,00 ; $ 2.312,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
9/7/2024;2024;Cuba;Oeschle;Apple;Claro;215;80;86;49;72; $ 17,00 ; $ 3.655,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
4/8/2024;2024;Dinamarca;Oeschle;LG;Claro;75;28;33;14;25; $ 17,00 ; $ 1.275,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
15/5/2025;2025;Guatemala;Oeschle;Samsung;Entel;72;34;10;28;24; $ 17,00 ; $ 1.224,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
22/12/2024;2024;México;Oeschle;Samsung;Tuenti;105;38;64;3;35; $ 17,00 ; $ 1.785,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
8/12/2024;2024;Portugal;Oeschle;Samsung;Entel;135;47;58;30;45; $ 17,00 ; $ 2.295,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
8/9/2024;2024;Paraguay;Oeschle;Motorola;Bitel;190;74;74;42;63; $ 17,00 ; $ 3.230,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/3/2025;2025;Dinamarca;Oeschle;Apple;Tuenti;206;84;39;83;69; $ 17,00 ; $ 3.502,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
26/1/2025;2025;Jamaica;Oeschle;Samsung;Tuenti;81;25;33;23;27; $ 17,00 ; $ 1.377,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
14/1/2025;2025;El Salvador;Oeschle;Apple;Claro;102;14;34;54;34; $ 17,00 ; $ 1.734,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
1/2/2025;2025;Brasil;Oeschle;LG;Movistar;60;7;3;50;20; $ 17,00 ; $ 1.020,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
24/6/2024;2024;Francia;Oeschle;LG;Entel;178;12;80;86;59; $ 17,00 ; $ 3.026,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
10/10/2024;2024;Bolivia;Oeschle;Nokia;Entel;141;67;14;60;47; $ 17,00 ; $ 2.397,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
15/2/2025;2025;Perú;Oeschle;Nokia;Bitel;122;34;16;72;41; $ 17,00 ; $ 2.074,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
25/4/2025;2025;Argentina;Oeschle;LG;Tuenti;123;45;76;2;41; $ 17,00 ; $ 2.091,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
8/5/2025;2025;Alemania;Oeschle;LG;Claro;105;23;39;43;35; $ 17,00 ; $ 1.785,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
3/9/2024;2024;España;Oeschle;Samsung;Tuenti;160;29;59;72;53; $ 17,00 ; $ 2.720,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
3/6/2025;2025;Irlanda;Oeschle;LG;Tuenti;207;78;87;42;69; $ 17,00 ; $ 3.519,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
15/12/2024;2024;España;Oeschle;Motorola;Entel;196;67;39;90;65; $ 17,00 ; $ 3.332,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
27/12/2024;2024;Portugal;Oeschle;Huawei;Claro;132;49;30;53;44; $ 17,00 ; $ 2.244,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
22/9/2024;2024;Cuba;Oeschle;Samsung;Entel;69;2;8;59;23; $ 17,00 ; $ 1.173,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
22/10/2024;2024;Portugal;Oeschle;Samsung;Claro;176;84;23;69;59; $ 17,00 ; $ 2.992,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
16/3/2025;2025;Francia;Oeschle;Nokia;Tuenti;111;47;56;8;37; $ 17,00 ; $ 1.887,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
4/8/2024;2024;Brasil;Oeschle;LG;Claro;80;50;26;4;27; $ 17,00 ; $ 1.360,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
22/4/2025;2025;Brasil;Oeschle;Apple;Movistar;87;25;19;43;29; $ 17,00 ; $ 1.479,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
5/2/2025;2025;Venezuela;Oeschle;Nokia;Tuenti;129;74;19;36;43; $ 17,00 ; $ 2.193,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
17/3/2025;2025;Irlanda;Oeschle;Samsung;Entel;107;17;51;39;36; $ 17,00 ; $ 1.819,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
13/4/2025;2025;Perú;Oeschle;Huawei;Tuenti;77;16;31;30;26; $ 17,00 ; $ 1.309,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
10/10/2024;2024;Irlanda;Oeschle;LG;Movistar;64;23;18;23;21; $ 17,00 ; $ 1.088,00 ; ?;|||||;;;;;;;;;;;;;;;;;;;
19/8/2024;2024;Guatemala;Oeschle;Nokia;Entel;172;30;87;55;57; $ 17,00 ; $ 2.924,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
12/9/2024;2024;Suiza;Oeschle;Nokia;Claro;176;81;93;2;59; $ 17,00 ; $ 2.992,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
10/9/2024;2024;Francia;Oeschle;Motorola;Tuenti;179;58;81;40;60; $ 17,00 ; $ 3.043,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
3/1/2025;2025;Chile;Oeschle;LG;Tuenti;239;83;81;75;80; $ 17,00 ; $ 4.063,00 ; ????;||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
15/6/2024;2024;El Salvador;Oeschle;LG;Bitel;135;25;62;48;45; $ 17,00 ; $ 2.295,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
27/7/2024;2024;Francia;Oeschle;Motorola;Entel;55;10;13;32;18; $ 17,00 ; $ 935,00 ; ?;||||;;;;;;;;;;;;;;;;;;;
8/1/2025;2025;Francia;Oeschle;LG;Claro;194;81;70;43;65; $ 17,00 ; $ 3.298,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
3/8/2024;2024;El Salvador;Plaza Vea;Huawei;Movistar;142;7;81;54;47; $ 17,00 ; $ 2.414,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
13/12/2024;2024;Paraguay;Plaza Vea;Motorola;Movistar;221;60;95;66;74; $ 17,00 ; $ 3.757,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
23/8/2024;2024;Paraguay;Plaza Vea;Samsung;Claro;149;72;55;22;50; $ 17,00 ; $ 2.533,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
13/5/2025;2025;Guatemala;Plaza Vea;Motorola;Claro;192;53;71;68;64; $ 17,00 ; $ 3.264,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/2/2025;2025;Dinamarca;Plaza Vea;Samsung;Tuenti;111;62;34;15;37; $ 17,00 ; $ 1.887,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
20/5/2025;2025;México;Plaza Vea;LG;Movistar;142;82;34;26;47; $ 17,00 ; $ 2.414,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
27/10/2024;2024;Portugal;Plaza Vea;Samsung;Movistar;151;92;35;24;50; $ 17,00 ; $ 2.567,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
6/9/2024;2024;Irlanda;Plaza Vea;Nokia;Entel;223;94;66;63;74; $ 17,00 ; $ 3.791,00 ; ????;||||||||||||||||||;;;;;;;;;;;;;;;;;;;
18/3/2025;2025;Paraguay;Plaza Vea;Huawei;Tuenti;119;86;24;9;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
27/11/2024;2024;Canadá;Plaza Vea;Samsung;Movistar;113;42;62;9;38; $ 17,00 ; $ 1.921,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
12/9/2024;2024;Suiza;Plaza Vea;Motorola;Claro;205;61;92;52;68; $ 17,00 ; $ 3.485,00 ; ????;|||||||||||||||||;;;;;;;;;;;;;;;;;;;
11/9/2024;2024;Argentina;Plaza Vea;Samsung;Tuenti;119;48;4;67;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
7/12/2024;2024;Brasil;Plaza Vea;Nokia;Claro;137;49;36;52;46; $ 17,00 ; $ 2.329,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
9/6/2024;2024;Colombia;Plaza Vea;Apple;Movistar;135;47;69;19;45; $ 17,00 ; $ 2.295,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
13/4/2025;2025;Perú;Plaza Vea;LG;Tuenti;163;71;24;68;54; $ 17,00 ; $ 2.771,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
28/3/2025;2025;Venezuela;Plaza Vea;Samsung;Claro;196;57;64;75;65; $ 17,00 ; $ 3.332,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/10/2024;2024;Irlanda;Plaza Vea;LG;Claro;190;88;8;94;63; $ 17,00 ; $ 3.230,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
18/7/2024;2024;Guatemala;Plaza Vea;Huawei;Bitel;127;58;62;7;42; $ 17,00 ; $ 2.159,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
4/10/2024;2024;Colombia;Plaza Vea;Nokia;Bitel;147;41;80;26;49; $ 17,00 ; $ 2.499,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
31/10/2024;2024;España;Plaza Vea;Samsung;Claro;98;3;45;50;33; $ 17,00 ; $ 1.666,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
7/10/2024;2024;Portugal;Plaza Vea;Nokia;Claro;99;52;12;35;33; $ 17,00 ; $ 1.683,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
9/5/2025;2025;El Salvador;Plaza Vea;Samsung;Claro;178;7;79;92;59; $ 17,00 ; $ 3.026,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
5/1/2025;2025;Paraguay;Plaza Vea;Apple;Bitel;179;11;86;82;60; $ 17,00 ; $ 3.043,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
8/2/2025;2025;El Salvador;Plaza Vea;Samsung;Movistar;107;74;15;18;36; $ 17,00 ; $ 1.819,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
13/5/2025;2025;Guatemala;Plaza Vea;Nokia;Bitel;166;27;66;73;55; $ 17,00 ; $ 2.822,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
29/8/2024;2024;El Salvador;Plaza Vea;Nokia;Entel;151;24;52;75;50; $ 17,00 ; $ 2.567,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
19/12/2024;2024;Francia;Plaza Vea;Apple;Claro;227;58;84;85;76; $ 17,00 ; $ 3.859,00 ; ????;|||||||||||||||||||;;;;;;;;;;;;;;;;;;;
13/5/2025;2025;Suiza;Plaza Vea;Apple;Bitel;93;22;70;1;31; $ 17,00 ; $ 1.581,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
28/9/2024;2024;Paraguay;Plaza Vea;LG;Bitel;130;68;60;2;43; $ 17,00 ; $ 2.210,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
27/6/2024;2024;Chile;Plaza Vea;Motorola;Claro;115;92;19;4;38; $ 17,00 ; $ 1.955,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
6/5/2025;2025;Paraguay;Plaza Vea;Motorola;Entel;146;73;35;38;49; $ 17,00 ; $ 2.482,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
8/3/2025;2025;Uruguay;Plaza Vea;Huawei;Bitel;179;76;14;89;60; $ 17,00 ; $ 3.043,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
16/5/2025;2025;Dinamarca;Plaza Vea;LG;Claro;170;37;50;83;57; $ 17,00 ; $ 2.890,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
17/9/2024;2024;Cuba;Plaza Vea;LG;Bitel;131;85;22;24;44; $ 17,00 ; $ 2.227,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
2/7/2024;2024;Chile;Plaza Vea;LG;Movistar;115;15;13;87;38; $ 17,00 ; $ 1.955,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
8/4/2025;2025;Dinamarca;Plaza Vea;Apple;Tuenti;154;79;22;53;51; $ 17,00 ; $ 2.618,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
4/3/2025;2025;Alemania;Plaza Vea;Samsung;Tuenti;108;95;10;3;36; $ 17,00 ; $ 1.836,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
16/10/2024;2024;Chile;Plaza Vea;Huawei;Entel;179;55;94;30;60; $ 17,00 ; $ 3.043,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
20/3/2025;2025;Estados Unidos;Plaza Vea;Motorola;Tuenti;109;21;65;23;36; $ 17,00 ; $ 1.853,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
13/7/2024;2024;Uruguay;Plaza Vea;Motorola;Claro;101;19;14;68;34; $ 17,00 ; $ 1.717,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
23/3/2025;2025;Uruguay;Plaza Vea;Motorola;Bitel;176;89;80;7;59; $ 17,00 ; $ 2.992,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
6/5/2025;2025;Irlanda;Plaza Vea;Samsung;Movistar;129;75;47;7;43; $ 17,00 ; $ 2.193,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
11/9/2024;2024;España;Plaza Vea;Apple;Claro;95;25;32;38;32; $ 17,00 ; $ 1.615,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
2/9/2024;2024;Irlanda;Plaza Vea;Apple;Entel;144;52;22;70;48; $ 17,00 ; $ 2.448,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
14/3/2025;2025;Estados Unidos;Plaza Vea;Samsung;Bitel;171;74;69;28;57; $ 17,00 ; $ 2.907,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
23/3/2025;2025;Brasil;Plaza Vea;Apple;Tuenti;91;46;1;44;30; $ 17,00 ; $ 1.547,00 ; ?;|||||||;;;;;;;;;;;;;;;;;;;
16/2/2025;2025;Portugal;Plaza Vea;LG;Entel;169;75;76;18;56; $ 17,00 ; $ 2.873,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
16/9/2024;2024;Chile;Plaza Vea;Apple;Claro;96;80;3;13;32; $ 17,00 ; $ 1.632,00 ; ?;||||||||;;;;;;;;;;;;;;;;;;;
9/7/2024;2024;España;Plaza Vea;Apple;Tuenti;71;36;20;15;24; $ 17,00 ; $ 1.207,00 ; ?;||||||;;;;;;;;;;;;;;;;;;;
10/12/2024;2024;Cuba;Plaza Vea;LG;Bitel;138;57;21;60;46; $ 17,00 ; $ 2.346,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
20/5/2025;2025;Cuba;Plaza Vea;LG;Claro;125;57;11;57;42; $ 17,00 ; $ 2.125,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
30/3/2025;2025;Argentina;Plaza Vea;Apple;Claro;126;35;24;67;42; $ 17,00 ; $ 2.142,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
26/6/2024;2024;Canadá;Plaza Vea;LG;Claro;126;50;13;63;42; $ 15,00 ; $ 1.890,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
22/12/2024;2024;Dinamarca;Plaza Vea;LG;Entel;120;27;76;17;40; $ 15,00 ; $ 1.800,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
17/11/2024;2024;España;Ripley;LG;Bitel;143;26;28;89;48; $ 17,00 ; $ 2.431,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
10/1/2025;2025;Perú;Ripley;LG;Bitel;24;6;15;3;8; $ 17,00 ; $ 408,00 ; ?;||;;;;;;;;;;;;;;;;;;;
21/1/2025;2025;Cuba;Ripley;Huawei;Movistar;179;87;40;52;60; $ 17,00 ; $ 3.043,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
28/8/2024;2024;Paraguay;Ripley;LG;Entel;106;25;13;68;35; $ 17,00 ; $ 1.802,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
31/12/2024;2024;Guatemala;Ripley;LG;Claro;125;27;19;79;42; $ 17,00 ; $ 2.125,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
5/12/2024;2024;Suiza;Ripley;LG;Tuenti;119;36;24;59;40; $ 17,00 ; $ 2.023,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
10/3/2025;2025;México;Ripley;Nokia;Movistar;160;84;50;26;53; $ 17,00 ; $ 2.720,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
4/5/2025;2025;Colombia;Ripley;Samsung;Entel;166;75;56;35;55; $ 17,00 ; $ 2.822,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
29/1/2025;2025;Canadá;Ripley;Apple;Bitel;236;77;71;88;79; $ 17,00 ; $ 4.012,00 ; ????;||||||||||||||||||||;;;;;;;;;;;;;;;;;;;
5/9/2024;2024;España;Ripley;Huawei;Tuenti;43;1;10;32;14; $ 17,00 ; $ 731,00 ; ?;|||;;;;;;;;;;;;;;;;;;;
7/8/2024;2024;Francia;Ripley;Motorola;Bitel;122;38;63;21;41; $ 17,00 ; $ 2.074,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
30/9/2024;2024;Portugal;Ripley;Motorola;Bitel;186;37;58;91;62; $ 17,00 ; $ 3.162,00 ; ????;|||||||||||||||;;;;;;;;;;;;;;;;;;;
5/4/2025;2025;Portugal;Ripley;Samsung;Tuenti;230;52;86;92;77; $ 17,00 ; $ 3.910,00 ; ????;|||||||||||||||||||;;;;;;;;;;;;;;;;;;;
13/1/2025;2025;Alemania;Ripley;Samsung;Movistar;113;65;19;29;38; $ 17,00 ; $ 1.921,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
15/11/2024;2024;Estados Unidos;Ripley;Huawei;Bitel;132;3;86;43;44; $ 17,00 ; $ 2.244,00 ; ????;|||||||||||;;;;;;;;;;;;;;;;;;;
21/8/2024;2024;Bolivia;Ripley;LG;Bitel;148;37;30;81;49; $ 17,00 ; $ 2.516,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
10/8/2024;2024;Inglaterra;Ripley;Samsung;Movistar;192;62;78;52;64; $ 17,00 ; $ 3.264,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
24/10/2024;2024;Inglaterra;Ripley;Nokia;Tuenti;112;16;25;71;37; $ 17,00 ; $ 1.904,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
1/6/2025;2025;Chile;Ripley;Apple;Bitel;124;73;27;24;41; $ 17,00 ; $ 2.108,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
30/3/2025;2025;Inglaterra;Ripley;Samsung;Claro;114;27;69;18;38; $ 17,00 ; $ 1.938,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
20/9/2024;2024;Irlanda;Ripley;LG;Tuenti;118;45;40;33;39; $ 17,00 ; $ 2.006,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
11/8/2024;2024;Venezuela;Ripley;Nokia;Bitel;198;45;72;81;66; $ 17,00 ; $ 3.366,00 ; ????;||||||||||||||||;;;;;;;;;;;;;;;;;;;
17/8/2024;2024;Dinamarca;Ripley;Nokia;Claro;118;70;33;15;39; $ 17,00 ; $ 2.006,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
28/11/2024;2024;Alemania;Ripley;Apple;Claro;114;55;48;11;38; $ 17,00 ; $ 1.938,00 ; ?;|||||||||;;;;;;;;;;;;;;;;;;;
16/8/2024;2024;España;Ripley;Samsung;Movistar;122;65;10;47;41; $ 17,00 ; $ 2.074,00 ; ????;||||||||||;;;;;;;;;;;;;;;;;;;
5/8/2024;2024;Suiza;Ripley;LG;Tuenti;148;53;38;57;49; $ 17,00 ; $ 2.516,00 ; ????;||||||||||||;;;;;;;;;;;;;;;;;;;
25/9/2024;2024;Dinamarca;Ripley;LG;Entel;165;68;12;85;55; $ 17,00 ; $ 2.805,00 ; ????;||||||||||||||;;;;;;;;;;;;;;;;;;;
13/4/2025;2025;Argentina;Ripley;Motorola;Movistar;154;85;54;15;51; $ 17,00 ; $ 2.618,00 ; ????;|||||||||||||;;;;;;;;;;;;;;;;;;;
